entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
svc_2007,service_account,2026-07-01 05:55:39,10.0.0.12,DataCenter-US-East,/healthcheck,certificate,221.8,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3003,edge_device,2026-07-01 05:56:00,192.168.1.103,"Crystalburgh, Factory-Floor",/telemetry/upload,biometric,266.48,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
dev_3017,edge_device,2026-07-01 05:56:05,192.168.1.117,"Port Brian, Factory-Floor",/telemetry/upload,token,273.81,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3000,edge_device,2026-07-01 06:00:37,192.168.1.100,"Davidchester, Factory-Floor",/status,token,175.62,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
dev_3006,edge_device,2026-07-01 06:01:49,192.168.1.106,"Brandonburgh, Factory-Floor",/telemetry/upload,token,80.03,['EXEC /sync'],RTOS v3.0 | MAC:32:6f:58:23:49:b0,normal
dev_3011,edge_device,2026-07-01 06:05:09,192.168.1.111,"Muellerstad, Factory-Floor",/status,token,132.84,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
dev_3011,edge_device,2026-07-01 06:09:04,192.168.1.111,"Muellerstad, Factory-Floor",/status,token,82.35,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
svc_2003,service_account,2026-07-01 06:12:37,10.0.0.55,DataCenter-US-East,/internal/sync,certificate,22.49,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3008,edge_device,2026-07-01 06:15:22,192.168.1.108,"Craigmouth, Factory-Floor",/telemetry/upload,token,177.72,['EXEC /sync'],RTOS v4.0 | MAC:f8:16:6c:08:1f:34,normal
dev_3002,edge_device,2026-07-01 06:16:03,192.168.1.102,"Debraton, Factory-Floor",/telemetry/upload,token,239.82,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
dev_3009,edge_device,2026-07-01 06:16:47,192.168.1.109,"New Brianna, Factory-Floor",/telemetry/upload,biometric,104.68,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
svc_2007,service_account,2026-07-01 06:19:14,10.0.0.12,DataCenter-US-East,/healthcheck,certificate,101.38,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3018,edge_device,2026-07-01 06:19:45,192.168.1.118,"Hawkinsville, Factory-Floor",/status,token,260.57,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
dev_3015,edge_device,2026-07-01 06:19:50,192.168.1.115,"Mooreside, Factory-Floor",/status,token,18.65,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
dev_3003,edge_device,2026-07-01 06:21:01,192.168.1.103,"Crystalburgh, Factory-Floor",/telemetry/upload,biometric,272.48,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
dev_3019,edge_device,2026-07-01 06:23:09,192.168.1.119,"Alexandrafurt, Factory-Floor",/status,biometric,232.96,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
dev_3013,edge_device,2026-07-01 06:23:56,192.168.1.113,"Ellisport, Factory-Floor",/telemetry/upload,token,176.75,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
svc_2003,service_account,2026-07-01 06:27:15,10.0.0.55,DataCenter-US-East,/internal/sync,certificate,57.45,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3012,edge_device,2026-07-01 06:28:44,192.168.1.112,"North Jennifer, Factory-Floor",/telemetry/upload,biometric,60.26,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
dev_3010,edge_device,2026-07-01 06:34:01,192.168.1.110,"East Heather, Factory-Floor",/status,token,75.16,['EXEC /sync'],RTOS v4.0 | MAC:a0:20:8e:ec:42:f6,normal
dev_3002,edge_device,2026-07-01 06:39:08,192.168.1.102,"Debraton, Factory-Floor",/status,token,234.88,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
dev_3007,edge_device,2026-07-01 06:41:32,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,262.0,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
dev_3009,edge_device,2026-07-01 06:44:05,192.168.1.109,"New Brianna, Factory-Floor",/telemetry/upload,biometric,225.03,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
dev_3009,edge_device,2026-07-01 06:46:53,192.168.1.109,"New Brianna, Factory-Floor",/status,biometric,74.83,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
dev_3003,edge_device,2026-07-01 06:48:47,192.168.1.103,"Crystalburgh, Factory-Floor",/status,biometric,31.75,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
dev_3019,edge_device,2026-07-01 06:51:18,192.168.1.119,"Alexandrafurt, Factory-Floor",/telemetry/upload,biometric,72.29,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
dev_3017,edge_device,2026-07-01 06:52:47,192.168.1.117,"Port Brian, Factory-Floor",/status,token,170.4,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3019,edge_device,2026-07-01 06:58:08,192.168.1.119,"Alexandrafurt, Factory-Floor",/telemetry/upload,biometric,41.68,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
dev_3001,edge_device,2026-07-01 06:58:52,192.168.1.101,"Robertsberg, Factory-Floor",/telemetry/upload,token,132.6,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
dev_3010,edge_device,2026-07-01 07:05:57,192.168.1.110,"East Heather, Factory-Floor",/status,token,17.14,['EXEC /sync'],RTOS v4.0 | MAC:a0:20:8e:ec:42:f6,normal
dev_3018,edge_device,2026-07-01 07:06:23,192.168.1.118,"Hawkinsville, Factory-Floor",/status,token,210.07,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
dev_3005,edge_device,2026-07-01 07:06:57,192.168.1.105,"Julieport, Factory-Floor",/status,token,207.12,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3000,edge_device,2026-07-01 07:12:47,192.168.1.100,"Davidchester, Factory-Floor",/status,token,169.34,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
dev_3015,edge_device,2026-07-01 07:13:55,192.168.1.115,"Mooreside, Factory-Floor",/telemetry/upload,token,196.64,['EXEC /sync'],RTOS v1.0 | MAC:50:8b:5a:1b:16:c1,normal
dev_3014,edge_device,2026-07-01 07:15:13,192.168.1.114,"Christineburgh, Factory-Floor",/status,token,38.66,['EXEC /sync'],RTOS v1.0 | MAC:52:b3:a7:34:85:f6,normal
svc_2005,service_account,2026-07-01 07:15:44,10.0.0.63,DataCenter-US-East,/internal/sync,certificate,107.36,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2009,service_account,2026-07-01 07:18:27,10.0.0.116,DataCenter-US-East,/healthcheck,certificate,273.36,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3004,edge_device,2026-07-01 07:21:26,192.168.1.104,"Port Timothyberg, Factory-Floor",/telemetry/upload,token,192.51,['EXEC /sync'],RTOS v1.0 | MAC:3a:5a:a2:25:59:57,normal
svc_2005,service_account,2026-07-01 07:28:12,10.0.0.63,DataCenter-US-East,/healthcheck,certificate,68.91,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3000,edge_device,2026-07-01 07:28:19,192.168.1.100,"Davidchester, Factory-Floor",/status,token,147.16,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
svc_2000,service_account,2026-07-01 07:30:19,10.0.0.194,DataCenter-US-East,/internal/sync,certificate,273.43,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3018,edge_device,2026-07-01 07:31:54,192.168.1.118,"Hawkinsville, Factory-Floor",/telemetry/upload,token,266.33,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
svc_2007,service_account,2026-07-01 07:34:39,10.0.0.12,DataCenter-US-East,/internal/backup,certificate,232.71,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3013,edge_device,2026-07-01 07:35:00,192.168.1.113,"Ellisport, Factory-Floor",/telemetry/upload,token,55.74,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
dev_3016,edge_device,2026-07-01 07:35:06,192.168.1.116,"Brewerland, Factory-Floor",/status,token,186.34,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
svc_2001,service_account,2026-07-01 07:35:13,10.0.0.127,DataCenter-US-East,/internal/sync,certificate,2.18,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2005,service_account,2026-07-01 07:35:22,10.0.0.63,DataCenter-US-East,/healthcheck,certificate,286.97,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3016,edge_device,2026-07-01 07:35:42,192.168.1.116,"Brewerland, Factory-Floor",/status,token,161.92,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
svc_2004,service_account,2026-07-01 07:39:58,10.0.0.107,DataCenter-US-East,/healthcheck,certificate,292.27,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3017,edge_device,2026-07-01 07:42:26,192.168.1.117,"Port Brian, Factory-Floor",/telemetry/upload,token,104.19,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3004,edge_device,2026-07-01 07:42:50,192.168.1.104,"Port Timothyberg, Factory-Floor",/status,token,132.61,['EXEC /sync'],RTOS v1.0 | MAC:3a:5a:a2:25:59:57,normal
dev_3009,edge_device,2026-07-01 07:49:50,192.168.1.109,"New Brianna, Factory-Floor",/status,biometric,122.03,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
dev_3002,edge_device,2026-07-01 07:50:05,192.168.1.102,"Debraton, Factory-Floor",/status,token,159.74,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
dev_3012,edge_device,2026-07-01 07:51:01,192.168.1.112,"North Jennifer, Factory-Floor",/telemetry/upload,biometric,108.08,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
dev_3007,edge_device,2026-07-01 07:53:57,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,88.42,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
svc_2009,service_account,2026-07-01 08:01:56,10.0.0.116,DataCenter-US-East,/internal/backup,certificate,1.82,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1037,user,2026-07-01 08:03:05,203.82.118.41,"Karenbury, Tuvalu",/profile,token,255.4,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 125.0,normal
svc_2004,service_account,2026-07-01 08:03:48,10.0.0.107,DataCenter-US-East,/internal/backup,certificate,272.69,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2006,service_account,2026-07-01 08:04:09,10.0.0.215,DataCenter-US-East,/healthcheck,certificate,167.4,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2006,service_account,2026-07-01 08:04:54,10.0.0.215,DataCenter-US-East,/internal/sync,certificate,136.32,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1019,user,2026-07-01 08:05:06,130.40.26.140,"West Travismouth, Serbia",/api/v1/data,token,10.97,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 122.0,normal
usr_1021,user,2026-07-01 08:05:58,88.80.176.37,"East Jill, Kenya",/dashboard,token,81.17,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 128.0,normal
dev_3013,edge_device,2026-07-01 08:06:44,192.168.1.113,"Ellisport, Factory-Floor",/telemetry/upload,token,260.9,['EXEC /sync'],RTOS v3.0 | MAC:7e:9d:82:57:8a:dd,normal
usr_1025,user,2026-07-01 08:07:24,196.153.141.109,"Blackhaven, Greenland",/api/v1/data,token,205.59,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 127.0,normal
svc_2003,service_account,2026-07-01 08:08:29,10.0.0.55,DataCenter-US-East,/healthcheck,certificate,137.48,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3011,edge_device,2026-07-01 08:10:10,192.168.1.111,"Muellerstad, Factory-Floor",/status,token,108.69,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
usr_1013,user,2026-07-01 08:10:19,95.45.68.2,"North Karen, Singapore",/dashboard,token,87.56,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 121.0,normal
dev_3019,edge_device,2026-07-01 08:11:17,192.168.1.119,"Alexandrafurt, Factory-Floor",/status,biometric,230.45,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
usr_1026,user,2026-07-01 08:14:52,204.27.29.7,"East Lisa, Albania",/dashboard,token,24.52,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 127.0,normal
svc_2004,service_account,2026-07-01 08:16:52,10.0.0.107,DataCenter-US-East,/internal/backup,certificate,264.21,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2004,service_account,2026-07-01 08:18:42,10.0.0.107,DataCenter-US-East,/internal/backup,certificate,281.22,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1027,user,2026-07-01 08:18:56,209.181.41.58,"Stevechester, Angola",/dashboard,token,88.11,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 121.0,normal
dev_3011,edge_device,2026-07-01 08:19:34,192.168.1.111,"Muellerstad, Factory-Floor",/status,token,137.05,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
svc_2007,service_account,2026-07-01 08:19:38,10.0.0.12,DataCenter-US-East,/healthcheck,certificate,252.97,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3009,edge_device,2026-07-01 08:20:50,192.168.1.109,"New Brianna, Factory-Floor",/telemetry/upload,biometric,269.9,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
dev_3005,edge_device,2026-07-01 08:21:30,192.168.1.105,"Julieport, Factory-Floor",/status,token,193.83,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
dev_3019,edge_device,2026-07-01 08:24:10,192.168.1.119,"Alexandrafurt, Factory-Floor",/telemetry/upload,biometric,187.39,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
dev_3010,edge_device,2026-07-01 08:24:42,192.168.1.110,"East Heather, Factory-Floor",/status,token,260.94,['EXEC /sync'],RTOS v4.0 | MAC:a0:20:8e:ec:42:f6,normal
usr_1013,user,2026-07-01 08:26:25,95.45.68.2,"North Karen, Singapore",/profile,token,249.12,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 121.0,normal
usr_1024,user,2026-07-01 08:26:44,2.203.212.8,"South David, Costa Rica",/profile,token,167.93,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 123.0,normal
usr_1022,user,2026-07-01 08:26:45,221.159.211.133,"South Adrianborough, Djibouti",/profile,token,298.91,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 125.0,normal
usr_1012,user,2026-07-01 08:27:00,161.252.75.181,"North Mitchell, Myanmar",/dashboard,token,122.57,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 125.0,normal
dev_3018,edge_device,2026-07-01 08:27:28,192.168.1.118,"Hawkinsville, Factory-Floor",/telemetry/upload,token,233.21,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
usr_1006,user,2026-07-01 08:27:46,79.116.129.73,"Port Brian, Zambia",/profile,token,38.26,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 124.0,normal
svc_2004,service_account,2026-07-01 08:28:01,10.0.0.107,DataCenter-US-East,/healthcheck,certificate,180.49,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1049,user,2026-07-01 08:28:09,221.89.95.218,"Oconnorberg, Norway",/dashboard,token,117.42,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 121.0,normal
usr_1036,user,2026-07-01 08:30:13,203.157.38.159,"Cohenport, Jersey",/reports,token,296.43,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 123.0,normal
dev_3005,edge_device,2026-07-01 08:31:47,192.168.1.105,"Julieport, Factory-Floor",/status,token,7.41,['EXEC /sync'],RTOS v2.0 | MAC:c0:2e:57:c7:2b:bb,normal
svc_2004,service_account,2026-07-01 08:32:00,10.0.0.107,DataCenter-US-East,/internal/sync,certificate,74.05,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3016,edge_device,2026-07-01 08:32:48,192.168.1.116,"Brewerland, Factory-Floor",/telemetry/upload,token,113.32,['EXEC /sync'],RTOS v4.0 | MAC:d4:bb:67:54:38:05,normal
dev_3017,edge_device,2026-07-01 08:33:16,192.168.1.117,"Port Brian, Factory-Floor",/telemetry/upload,token,286.66,['EXEC /sync'],RTOS v3.0 | MAC:2a:69:0d:fe:d0:7e,normal
dev_3010,edge_device,2026-07-01 08:37:18,192.168.1.110,"East Heather, Factory-Floor",/status,token,213.86,['EXEC /sync'],RTOS v4.0 | MAC:a0:20:8e:ec:42:f6,normal
dev_3018,edge_device,2026-07-01 08:39:31,192.168.1.118,"Hawkinsville, Factory-Floor",/telemetry/upload,token,201.29,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
usr_1042,user,2026-07-01 08:39:57,216.135.182.181,"Paulafort, South Georgia and the South Sandwich Islands",/profile,token,178.88,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 129.0,normal
dev_3007,edge_device,2026-07-01 08:40:16,192.168.1.107,"Lake Theresa, Factory-Floor",/status,token,143.58,['EXEC /sync'],RTOS v4.0 | MAC:dc:fe:19:bb:ad:54,normal
usr_1005,user,2026-07-01 08:40:33,13.2.208.4,"East Andrea, Lebanon",/reports,token,207.18,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 122.0,normal
usr_1018,user,2026-07-01 08:41:05,219.193.134.146,"Port Rebecca, India",/reports,token,181.69,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 121.0,normal
dev_3019,edge_device,2026-07-01 08:42:48,192.168.1.119,"Alexandrafurt, Factory-Floor",/status,biometric,237.87,['EXEC /sync'],RTOS v1.0 | MAC:54:3c:eb:3d:b9:99,normal
svc_2000,service_account,2026-07-01 08:42:48,10.0.0.194,DataCenter-US-East,/internal/sync,certificate,297.77,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3011,edge_device,2026-07-01 08:44:13,192.168.1.111,"Muellerstad, Factory-Floor",/telemetry/upload,token,225.31,['EXEC /sync'],RTOS v3.0 | MAC:d4:a9:07:1b:7a:67,normal
dev_3000,edge_device,2026-07-01 08:44:16,192.168.1.100,"Davidchester, Factory-Floor",/status,token,193.93,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
usr_1047,user,2026-07-01 08:45:53,216.144.7.34,"Erinshire, Norfolk Island",/profile,token,96.66,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 120.0,normal
dev_3018,edge_device,2026-07-01 08:45:53,192.168.1.118,"Hawkinsville, Factory-Floor",/status,token,244.3,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
svc_2000,service_account,2026-07-01 08:47:43,10.0.0.194,DataCenter-US-East,/internal/sync,certificate,6.25,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
svc_2007,service_account,2026-07-01 08:48:50,10.0.0.12,DataCenter-US-East,/internal/sync,certificate,263.41,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1021,user,2026-07-01 08:48:54,88.80.176.37,"East Jill, Kenya",/reports,token,203.84,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 128.0,normal
dev_3002,edge_device,2026-07-01 08:48:58,192.168.1.102,"Debraton, Factory-Floor",/telemetry/upload,token,299.84,['EXEC /sync'],RTOS v1.0 | MAC:ac:2f:ec:5e:33:99,normal
svc_2006,service_account,2026-07-01 08:49:02,10.0.0.215,DataCenter-US-East,/internal/sync,certificate,149.3,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3006,edge_device,2026-07-01 08:53:20,192.168.1.106,"Brandonburgh, Factory-Floor",/status,token,7.47,['EXEC /sync'],RTOS v3.0 | MAC:32:6f:58:23:49:b0,normal
usr_1011,user,2026-07-01 08:53:30,202.219.245.118,"Benjaminfort, Papua New Guinea",/reports,token,152.3,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 124.0,normal
dev_3018,edge_device,2026-07-01 08:54:58,192.168.1.118,"Hawkinsville, Factory-Floor",/telemetry/upload,token,146.71,['EXEC /sync'],RTOS v1.0 | MAC:8c:5a:dd:ef:77:24,normal
dev_3000,edge_device,2026-07-01 08:56:12,192.168.1.100,"Davidchester, Factory-Floor",/telemetry/upload,token,166.65,['EXEC /sync'],RTOS v4.0 | MAC:b6:b7:33:d5:c0:7d,normal
usr_1047,user,2026-07-01 08:56:46,216.144.7.34,"Erinshire, Norfolk Island",/profile,token,243.85,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 120.0,normal
svc_2007,service_account,2026-07-01 08:57:17,10.0.0.12,DataCenter-US-East,/internal/backup,certificate,150.34,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1039,user,2026-07-01 08:57:27,193.100.46.3,"New Douglasbury, Gambia",/reports,token,178.86,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 125.0,normal
dev_3009,edge_device,2026-07-01 08:58:58,192.168.1.109,"New Brianna, Factory-Floor",/status,biometric,52.55,['EXEC /sync'],RTOS v3.0 | MAC:04:8a:a2:2f:4c:34,normal
dev_3003,edge_device,2026-07-01 09:03:37,192.168.1.103,"Crystalburgh, Factory-Floor",/status,biometric,89.65,['EXEC /sync'],RTOS v2.0 | MAC:c2:3d:f4:96:5e:bc,normal
usr_1024,user,2026-07-01 09:04:13,2.203.212.8,"South David, Costa Rica",/dashboard,token,247.68,"['GET /index', 'POST /data']",macOS 14.0 | Chrome 123.0,normal
dev_3012,edge_device,2026-07-01 09:05:15,192.168.1.112,"North Jennifer, Factory-Floor",/status,biometric,75.07,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
dev_3001,edge_device,2026-07-01 09:06:18,192.168.1.101,"Robertsberg, Factory-Floor",/telemetry/upload,token,61.18,['EXEC /sync'],RTOS v4.0 | MAC:b6:36:8a:0b:48:ac,normal
usr_1043,user,2026-07-01 09:06:21,222.95.160.146,"Davidburgh, Russian Federation",/profile,token,50.42,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 126.0,normal
usr_1049,user,2026-07-01 09:07:08,221.89.95.218,"Oconnorberg, Norway",/reports,token,186.4,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 121.0,normal
svc_2001,service_account,2026-07-01 09:07:41,10.0.0.127,DataCenter-US-East,/internal/backup,certificate,176.16,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
usr_1045,user,2026-07-01 09:08:20,201.129.254.219,"Grahamborough, Malaysia",/profile,token,32.18,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 126.0,normal
usr_1028,user,2026-07-01 09:08:31,214.250.24.87,"Philipville, Guam",/dashboard,token,76.03,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 127.0,normal
usr_1041,user,2026-07-01 09:09:29,159.238.39.12,"Lake Martinstad, Seychelles",/reports,token,178.71,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 122.0,normal
dev_3012,edge_device,2026-07-01 09:09:57,192.168.1.112,"North Jennifer, Factory-Floor",/telemetry/upload,biometric,253.77,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
svc_2005,service_account,2026-07-01 09:10:34,10.0.0.63,DataCenter-US-East,/internal/backup,certificate,249.9,['EXEC /sync'],Linux x86_64 | Daemon 2.1,normal
dev_3008,edge_device,2026-07-01 09:10:50,192.168.1.108,"Craigmouth, Factory-Floor",/status,token,154.44,['EXEC /sync'],RTOS v4.0 | MAC:f8:16:6c:08:1f:34,normal
usr_1047,user,2026-07-01 09:15:25,216.144.7.34,"Erinshire, Norfolk Island",/api/v1/data,token,150.16,"['GET /index', 'POST /data']",macOS 14.2 | Chrome 120.0,normal
dev_3012,edge_device,2026-07-01 09:15:25,192.168.1.112,"North Jennifer, Factory-Floor",/status,biometric,5.91,['EXEC /sync'],RTOS v4.0 | MAC:f2:7d:b6:62:29:eb,normal
usr_1029,user,2026-07-01 09:18:38,36.1.159.45,"North Phillipchester, Taiwan",/profile,token,292.49,"['GET /index', 'POST /data']",macOS 14.3 | Chrome 121.0,normal
usr_1008,user,2026-07-01 09:18:43,110.254.52.153,"Odonnellborough, Nauru",/reports,token,256.36,"['GET /index', 'POST /data']",macOS 14.1 | Chrome 122.0,normal
